from_stop_id,to_stop_id,transfer_type,min_transfer_time
"de:08215:1617:3:2","de:08215:1617:1:31","3",""
"de:08215:1619:1:1","de:08215:1619:3:31","2","150"
"de:08215:1619:1:1","de:08215:1619:4:41","2","150"
"de:08215:1619:1:1","de:08215:1619:2:2","2","180"
"de:08215:1619:2:2","de:08215:1619:3:31","2","150"
"de:08215:1619:2:2","de:08215:1619:4:41","2","150"
"de:08215:1619:2:2","de:08215:1619:1:1","2","180"
"de:08215:1627:2:2","de:08215:1627:1:1","3",""
"de:08215:1627:1:1","de:08215:1627:2:2","3",""
"de:08215:1634:1:1","de:08215:1634:2:3","3",""
"de:08215:1634:1:1","de:08215:1634:2:4","3",""
"de:08212:1700:1:1","de:08212:1700:2:2","3",""
"de:08212:1700:2:2","de:08212:1700:1:1","3",""
"de:07334:1714:1:2","de:07334:1714:1:1","2","60"
"de:07334:1714:1:1","de:07334:1714:1:2","2","60"
"de:07334:1721:2:2","de:07334:1721:1:1","3",""
"de:08215:13802:1:2","de:08215:13802:1:1","2","180"
"de:08215:13803:0:1","de:08215:13803:0:2","3",""
"de:08215:13803:0:2","de:08215:13803:0:1","3",""
"de:08215:32007:9:91","de:08215:32007:1:2","2","240"
"de:08215:32007:9:91","de:08215:32007:1:1","2","240"
"de:08215:32007:9:91","de:08215:32007:9:92","2","60"
"de:08215:32007:9:92","de:08215:32007:1:2","2","240"
"de:08215:32007:9:92","de:08215:32007:1:1","2","240"
"de:08215:32007:9:92","de:08215:32007:9:91","2","60"
"de:08237:4301:0:1","de:08237:9604:2:2","2","720"
"de:08237:4301:0:1","de:08237:9604:2:1","2","720"
"de:08237:4301:0:2","de:08237:9604:2:2","2","720"
"de:08237:4301:0:2","de:08237:9604:2:1","2","720"
"de:08212:403:25:25","de:08212:403:1:1","2","240"
"de:08212:403:25:25","de:08212:403:2:2","2","180"
"de:08237:2401:0:1","de:08237:2401:0:2","2","60"
"de:08216:32158:2:11","de:08216:32158:2:12","2","120"
"de:08216:32158:2:11","de:08216:32158:1:1","2","240"
"de:08216:32158:2:11","de:08216:31966:0:1","2","540"
"de:08216:32158:2:11","de:08216:31966:0:2","2","540"
"de:08216:32158:2:12","de:08216:32158:2:11","2","120"
"de:08216:32158:2:12","de:08216:32158:1:1","2","240"
"de:08216:32158:2:12","de:08216:31966:0:1","2","540"
"de:08216:32158:2:12","de:08216:31966:0:2","2","540"
"de:08215:8603:1:2","de:08215:8603:1:4","2","60"
"de:08215:8603:1:2","de:08215:8603:1:5","2","60"
"de:08215:8603:1:2","de:08215:8603:1:1","2","60"
"de:08215:8603:1:4","de:08215:8603:1:2","2","60"
"de:08215:8603:1:4","de:08215:8603:1:5","2","60"
"de:08215:8603:1:4","de:08215:8603:1:1","2","60"
"de:08215:8603:1:5","de:08215:8603:1:2","2","60"
"de:08215:8603:1:5","de:08215:8603:1:4","2","60"
"de:08215:8603:1:5","de:08215:8603:1:1","2","60"
"de:07334:1752:1:2","de:07334:1752:1:1","2","180"
"de:08236:5660:2:2","de:08236:1493:3:1","2","180"
"de:08236:5660:2:1","de:08236:1493:3:1","2","180"
"de:08235:9635:0:4","de:08235:8940:1:2","2","480"
"de:08235:9635:0:3","de:08235:8940:1:2","2","480"
"de:08235:9695:0:4","de:08235:424:1:1","2","300"
"de:08235:9695:0:3","de:08235:424:1:1","2","300"
"de:08216:32187:2:91","de:08216:32187:2:11","2","180"
"de:08216:32187:2:91","de:08216:32187:1:1","2","480"
"de:08216:34763:3:11","de:08216:34763:1:1","2","120"
"de:08216:34763:3:11","de:08216:34763:2:2","2","210"
"de:08216:34763:3:11","de:08216:34763:3:12","2","60"
"de:08216:34828:0:1","de:08216:34670:1:1","2","150"
"de:08216:4011:1:2","de:08216:4011:1:1","2","180"
"de:08216:31041:1:2","de:08216:31041:1:1","2","60"
"de:08216:34641:1:2","de:08216:34641:1:1","2","60"
"de:08216:34641:1:2","de:08216:34641:2:2","2","60"
"de:08216:34639:1:2","de:08216:34639:1:1","2","90"
"de:08216:33162:1:2","de:08216:33162:1:1","2","180"
"de:08216:34762:2:11","de:08216:34762:1:1","2","210"
"de:08216:34762:2:11","de:08216:34762:3:2","2","120"
"de:08216:34762:2:11","de:08216:34762:2:12","2","180"
"de:08216:34762:2:12","de:08216:34762:1:1","2","210"
"de:08216:34762:2:12","de:08216:34762:3:2","2","120"
"de:08216:34762:2:12","de:08216:34762:2:11","2","180"
"de:08216:32826:4:11","de:08216:32826:4:12","2","120"
"de:08216:32826:4:11","de:08216:32826:1:1","2","300"
"de:08216:32826:4:12","de:08216:32826:4:11","2","120"
"de:08216:32826:4:12","de:08216:32826:1:1","2","300"
"de:08211:33091:0:2","de:08211:33091:0:1","2","0"
"de:08211:1847:2:12","de:08211:1847:2:13","2","120"
"de:08211:1847:2:12","de:08211:1847:2:21","2","120"
"de:08211:1847:2:12","de:08211:1847:2:22","2","120"
"de:08211:1847:2:12","de:08211:1847:2:23","2","120"
"de:08211:1847:2:12","de:08211:1847:2:24","2","120"
"de:08211:1847:2:12","de:08211:1847:3:1","2","120"
"de:08211:1847:2:12","de:08211:1847:2:11","2","120"
"de:08211:1847:2:12","de:08211:1847:2:31","2","120"
"de:08211:1847:2:13","de:08211:1847:2:12","2","120"
"de:08211:1847:2:13","de:08211:1847:2:21","2","120"
"de:08211:1847:2:13","de:08211:1847:2:22","2","120"
"de:08211:1847:2:13","de:08211:1847:2:23","2","120"
"de:08211:1847:2:13","de:08211:1847:2:24","2","120"
"de:08211:1847:2:13","de:08211:1847:3:1","2","120"
"de:08211:1847:2:13","de:08211:1847:2:11","2","120"
"de:08211:1847:2:13","de:08211:1847:2:31","2","120"
"de:08211:1847:2:21","de:08211:1847:2:12","2","120"
"de:08211:1847:2:21","de:08211:1847:2:13","2","120"
"de:08211:1847:2:21","de:08211:1847:2:22","2","120"
"de:08211:1847:2:21","de:08211:1847:2:23","2","120"
"de:08211:1847:2:21","de:08211:1847:2:24","2","120"
"de:08211:1847:2:21","de:08211:1847:3:1","2","120"
"de:08211:1847:2:21","de:08211:1847:2:11","2","120"
"de:08211:1847:2:21","de:08211:1847:2:31","2","120"
"de:08211:1847:2:22","de:08211:1847:2:12","2","120"
"de:08211:1847:2:22","de:08211:1847:2:13","2","120"
"de:08211:1847:2:22","de:08211:1847:2:21","2","120"
"de:08211:1847:2:22","de:08211:1847:2:23","2","120"
"de:08211:1847:2:22","de:08211:1847:2:24","2","120"
"de:08211:1847:2:22","de:08211:1847:3:1","2","120"
"de:08211:1847:2:22","de:08211:1847:2:11","2","120"
"de:08211:1847:2:22","de:08211:1847:2:31","2","120"
"de:08211:1847:2:23","de:08211:1847:2:12","2","120"
"de:08211:1847:2:23","de:08211:1847:2:13","2","120"
"de:08211:1847:2:23","de:08211:1847:2:21","2","120"
"de:08211:1847:2:23","de:08211:1847:2:22","2","120"
"de:08211:1847:2:23","de:08211:1847:2:24","2","120"
"de:08211:1847:2:23","de:08211:1847:3:1","2","120"
"de:08211:1847:2:23","de:08211:1847:2:11","2","120"
"de:08211:1847:2:23","de:08211:1847:2:31","2","120"
"de:08211:1847:2:24","de:08211:1847:2:12","2","120"
"de:08211:1847:2:24","de:08211:1847:2:13","2","120"
"de:08211:1847:2:24","de:08211:1847:2:21","2","120"
"de:08211:1847:2:24","de:08211:1847:2:22","2","120"
"de:08211:1847:2:24","de:08211:1847:2:23","2","120"
"de:08211:1847:2:24","de:08211:1847:3:1","2","120"
"de:08211:1847:2:24","de:08211:1847:2:11","2","120"
"de:08211:1847:2:24","de:08211:1847:2:31","2","120"
"de:08212:7009:12:13","de:08212:7009:21:21","3",""
"de:08212:7009:12:13","de:08212:7009:12:12","3",""
"de:08212:7009:12:13","de:08212:7009:11:11","3",""
"de:08212:7009:12:13","de:08212:7009:1:1","3",""
"de:08212:7009:12:13","de:08212:7009:2:2","3",""
"de:08212:6008:0:3","de:08212:6004:0:1","2","240"
"de:08212:6008:0:3","de:08212:6004:0:2","2","240"
"de:08215:8020:1:1","de:08215:8020:1:2","2","0"
"de:08215:8020:1:2","de:08215:8020:1:1","2","0"
"de:08215:8023:0:1","de:08215:8023:0:2","2","0"
"de:08215:8023:0:2","de:08215:8023:0:1","2","0"
"de:08215:8103:1:1","de:08215:8103:1:2","2","180"
"de:08215:8103:1:2","de:08215:8103:1:1","2","180"
"de:08215:8104:1:1","de:08215:8104:1:2","2","0"
"de:08215:8104:1:2","de:08215:8104:1:1","2","0"
"de:08215:8105:1:1","de:08215:8105:1:2","2","180"
"de:08215:8105:1:2","de:08215:8105:1:1","2","180"
"de:08215:8106:1:1","de:08215:8106:1:2","2","0"
"de:08215:8106:1:2","de:08215:8106:1:1","2","0"
"de:08215:8107:1:1","de:08215:8107:1:2","2","0"
"de:08215:1152:1:1","de:08215:1152:2:2","2","150"
"de:08215:1152:2:2","de:08215:1152:1:1","2","150"
"de:08215:1153:1:1","de:08215:1153:2:2","2","150"
"de:08215:1153:2:2","de:08215:1153:1:1","2","150"
"de:08215:8107:1:2","de:08215:8107:1:1","2","0"
"de:08212:611:2:2","de:08212:611:11:11","2","180"
"de:08212:611:2:2","de:08212:611:1:1","2","150"
"de:08212:611:2:2","de:08212:611:11:12","2","180"
"de:08212:1521:3:3","de:08212:1521:2:12","2","240"
"de:08212:1521:3:3","de:08212:1521:2:11","2","240"
"de:08212:1521:3:3","de:08212:1521:3:2","2","180"
"de:08212:1521:3:3","de:08212:1521:1:1","2","180"
"de:08212:1521:3:2","de:08212:1521:2:12","2","240"
"de:08212:1521:3:2","de:08212:1521:2:11","2","240"
"de:08212:1521:3:2","de:08212:1521:3:3","2","180"
"de:08212:1521:3:2","de:08212:1521:1:1","2","180"
"de:08212:1521:1:1","de:08212:1521:2:12","2","180"
"de:08212:1521:1:1","de:08212:1521:2:11","2","180"
"de:08212:1521:1:1","de:08212:1521:3:3","2","180"
"de:08212:1521:1:1","de:08212:1521:3:2","2","180"
"de:08212:1525:1:1","de:08212:1527:0:1","2","240"
"de:08212:1525:1:1","de:08212:1527:0:2","2","240"
"de:08215:1837:2:2","de:08215:1837:1:1","2","120"
"de:08215:1837:2:2","de:08215:12606:0:1","2","270"
"de:08215:1837:2:2","de:08215:12606:0:2","2","270"
"de:08215:1837:2:2","de:08215:1837:3:11","2","60"
"de:08215:1837:2:2","de:08215:1837:3:12","2","60"
"de:08215:1838:2:2","de:08215:1838:8:11","2","180"
"de:08215:1838:2:2","de:08215:1838:1:1","2","180"
"de:08215:1838:2:2","de:08215:1838:8:12","2","180"
"de:08215:1838:1:1","de:08215:1838:8:11","2","180"
"de:08215:1838:1:1","de:08215:1838:2:2","2","180"
"de:08215:1838:1:1","de:08215:1838:8:12","2","180"
"de:08215:1840:1:1","de:08215:1840:2:2","3",""
"de:08215:1840:1:1","de:08215:8004:1:1","3",""
"de:08215:1840:1:1","de:08215:8004:1:2","3",""
"de:08215:1840:1:1","de:08215:8011:1:1","3",""
"de:08215:1840:1:1","de:08215:8011:1:2","3",""
"de:08215:1530:2:2","de:08215:1530:1:1","2","240"
"de:08215:1530:1:1","de:08215:1530:2:2","2","240"
"de:08215:1531:2:2","de:08215:1531:3:1","2","240"
"de:08215:1531:2:2","de:08215:1531:1:1","2","300"
"de:08216:6412:1:1","de:08216:6412:1:2","2","180"
"de:08216:6412:1:2","de:08216:6412:1:1","2","180"
"de:08216:6413:1:1","de:08216:6413:1:2","2","180"
"de:08216:6413:1:2","de:08216:6413:1:1","2","180"
"de:08216:6414:1:1","de:08216:6414:1:2","2","180"
"de:08216:6414:1:2","de:08216:6414:1:1","2","180"
"de:08216:6416:1:1","de:08216:6416:1:2","2","180"
"de:08216:6416:1:2","de:08216:6416:1:1","2","180"
"de:08216:6417:1:1","de:08216:6417:1:2","2","180"
"de:08216:6417:1:2","de:08216:6417:1:1","2","180"
"de:08216:6419:1:1","de:08216:6419:1:2","2","180"
"de:08216:6419:1:2","de:08216:6419:1:1","2","180"
"de:08212:16:2:2","de:08212:16:2:12","2","60"
"de:08212:16:2:2","de:08212:16:1:1","2","120"
"de:08212:16:2:2","de:08212:16:1:11","2","120"
"de:08212:16:2:12","de:08212:16:2:2","2","60"
"de:08212:16:2:12","de:08212:16:1:1","2","120"
"de:08212:16:2:12","de:08212:16:1:11","2","120"
"de:08212:17:1:1","de:08212:17:1:13","2","90"
"de:08212:17:1:1","de:08212:17:11:11","2","180"
"de:08212:17:1:1","de:08212:17:2:2","2","120"
"de:08212:17:1:1","de:08212:17:2:14","2","120"
"de:08212:17:1:13","de:08212:17:1:1","2","90"
"de:08212:17:1:13","de:08212:17:11:11","2","180"
"de:08212:17:1:13","de:08212:17:2:2","2","120"
"de:08212:17:1:13","de:08212:17:2:14","2","120"
"de:08212:17:11:11","de:08212:17:1:1","2","180"
"de:08212:17:11:11","de:08212:17:1:13","2","180"
"de:08212:17:11:11","de:08212:17:2:2","2","150"
"de:08212:17:11:11","de:08212:17:2:14","2","150"
"de:08212:17:2:2","de:08212:17:1:1","2","120"
"de:08212:17:2:2","de:08212:17:1:13","2","120"
"de:08212:17:2:2","de:08212:17:11:11","2","150"
"de:08212:17:2:2","de:08212:17:2:14","2","90"
"de:08212:17:2:14","de:08212:17:1:1","2","120"
"de:08212:17:2:14","de:08212:17:1:13","2","120"
"de:08212:17:2:14","de:08212:17:11:11","2","150"
"de:08212:17:2:14","de:08212:17:2:2","2","90"
"de:08212:18:1:1","de:08212:18:1:2","2","120"
"de:08212:18:1:1","de:08212:18:1:3","2","120"
"de:08212:18:1:1","de:08212:18:1:5","2","120"
"de:08212:18:1:1","de:08212:18:1:4","2","120"
"de:08212:18:1:1","de:08212:18:1:6","2","120"
"de:08212:11:21:21","de:08212:801:11:15","3",""
"de:08212:11:21:21","de:08212:801:11:14","3",""
"de:08212:11:21:21","de:08212:801:11:7","3",""
"de:08212:11:21:21","de:08212:801:11:8","3",""
"de:08212:11:21:21","de:08212:801:11:9","3",""
"de:08212:11:21:21","de:08212:801:6:11","3",""
"de:08212:11:21:21","de:08212:801:4:2","3",""
"de:08212:11:21:21","de:08212:801:1:12","3",""
"de:08212:11:21:21","de:08212:11:1:1","2","120"
"de:08212:11:21:21","de:08212:11:2:2","2","120"
"de:08212:11:21:21","de:08212:11:22:22","2","150"
"de:08212:12:2:2","de:08212:12:11:11","2","150"
"de:08212:12:2:2","de:08212:12:12:12","2","60"
"de:08212:12:2:2","de:08212:12:1:1","2","120"
"de:08212:18:1:2","de:08212:18:1:1","2","120"
"de:08212:18:1:2","de:08212:18:1:3","2","120"
"de:08212:18:1:2","de:08212:18:1:5","2","120"
"de:08212:18:1:2","de:08212:18:1:4","2","120"
"de:08212:18:1:2","de:08212:18:1:6","2","120"
"de:08212:18:1:3","de:08212:18:1:1","2","120"
"de:08212:18:1:3","de:08212:18:1:2","2","120"
"de:08212:18:1:3","de:08212:18:1:5","2","120"
"de:08212:18:1:3","de:08212:18:1:4","2","120"
"de:08212:18:1:3","de:08212:18:1:6","2","120"
"de:08215:1409:1:2","de:08215:1409:3:1","2","180"
"de:08215:1409:1:2","de:08215:1410:1:1","2","660"
"de:08215:1409:3:1","de:08215:1409:1:2","2","180"
"de:08215:1409:3:1","de:08215:1410:1:1","2","660"
"de:08215:1410:1:1","de:08215:1409:1:2","2","660"
"de:08215:1410:1:1","de:08215:1409:3:1","2","660"
"de:08215:1411:1:2","de:08215:1411:1:1","3",""
"de:08215:1411:1:1","de:08215:1411:1:2","3",""
"de:08212:1510:1:1","de:08212:1510:2:2","2","240"
"de:08212:1510:2:2","de:08212:1510:1:1","2","240"
"de:08212:44:2:2","de:08212:44:22:22","2","90"
"de:08212:44:2:2","de:08212:44:21:21","2","90"
"de:08212:44:2:2","de:08212:44:1:1","2","90"
"de:08212:44:22:22","de:08212:44:2:2","2","90"
"de:08212:44:22:22","de:08212:44:21:21","2","120"
"de:08212:44:22:22","de:08212:44:1:1","2","90"
"de:08212:45:22:22","de:08212:45:1:1","2","90"
"de:08212:45:22:22","de:08212:45:2:2","2","90"
"de:08212:45:22:22","de:08212:45:21:21","2","120"
"de:08212:45:1:1","de:08212:45:22:22","2","90"
"de:08212:45:1:1","de:08212:45:2:2","2","90"
"de:08212:45:1:1","de:08212:45:21:21","2","90"
"de:08212:45:2:2","de:08212:45:22:22","2","90"
"de:08212:45:2:2","de:08212:45:1:1","2","90"
"de:08212:45:2:2","de:08212:45:21:21","2","120"
"de:08212:45:21:21","de:08212:45:22:22","2","120"
"de:08212:45:21:21","de:08212:45:1:1","2","90"
"de:08212:45:21:21","de:08212:45:2:2","2","120"
"de:08212:51:1:1","de:08212:51:5:5","2","180"
"de:08212:51:1:1","de:08212:51:6:6","2","180"
"de:08212:51:1:1","de:08212:51:2:2","2","90"
"de:08212:51:1:1","de:08212:51:12:12","2","120"
"de:08212:51:1:1","de:08212:51:11:11","2","120"
"de:08212:51:1:1","de:08212:51:3:3","2","150"
"de:08212:51:1:1","de:08212:51:22:22","3",""
"de:08212:51:1:1","de:08212:51:4:4","2","180"
"de:08212:51:1:1","de:08212:51:21:21","2","150"
"de:08212:51:1:1","de:08212:51:2:24","2","90"
"de:08212:51:2:2","de:08212:51:5:5","2","180"
"de:08212:51:2:2","de:08212:51:6:6","2","180"
"de:08212:51:2:2","de:08212:51:1:1","2","90"
"de:08212:51:2:2","de:08212:51:12:12","2","120"
"de:08212:51:2:2","de:08212:51:11:11","2","120"
"de:08212:51:2:2","de:08212:51:3:3","2","180"
"de:08212:51:2:2","de:08212:51:22:22","3",""
"de:08212:51:2:2","de:08212:51:4:4","2","210"
"de:08212:51:2:2","de:08212:51:21:21","2","150"
"de:08212:51:2:2","de:08212:51:2:24","2","60"
"de:08212:51:12:12","de:08212:51:5:5","2","240"
"de:08212:51:12:12","de:08212:51:6:6","2","270"
"de:08212:51:12:12","de:08212:51:1:1","2","120"
"de:08212:51:12:12","de:08212:51:2:2","2","120"
"de:08212:51:12:12","de:08212:51:11:11","2","120"
"de:08212:51:12:12","de:08212:51:3:3","2","210"
"de:08212:51:12:12","de:08212:51:22:22","3",""
"de:08212:51:12:12","de:08212:51:4:4","2","210"
"de:08212:51:12:12","de:08212:51:21:21","2","180"
"de:08212:51:12:12","de:08212:51:2:24","2","120"
"de:08212:51:11:11","de:08212:51:5:5","2","240"
"de:08212:51:11:11","de:08212:51:6:6","2","270"
"de:08212:51:11:11","de:08212:51:1:1","2","120"
"de:08212:51:11:11","de:08212:51:2:2","2","120"
"de:08212:51:11:11","de:08212:51:12:12","2","120"
"de:08212:51:11:11","de:08212:51:3:3","2","210"
"de:08212:51:11:11","de:08212:51:22:22","3",""
"de:08212:51:11:11","de:08212:51:4:4","2","210"
"de:08212:51:11:11","de:08212:51:21:21","2","180"
"de:08212:51:11:11","de:08212:51:2:24","2","120"
"de:08212:51:3:3","de:08212:51:5:5","2","240"
"de:08212:51:3:3","de:08212:51:6:6","2","240"
"de:08212:51:3:3","de:08212:51:1:1","2","150"
"de:08212:51:3:3","de:08212:51:2:2","2","180"
"de:08212:51:3:3","de:08212:51:12:12","2","210"
"de:08212:51:3:3","de:08212:51:11:11","2","210"
"de:08212:51:3:3","de:08212:51:22:22","3",""
"de:08212:51:3:3","de:08212:51:4:4","2","120"
"de:08212:51:3:3","de:08212:51:21:21","2","210"
"de:08212:51:3:3","de:08212:51:2:24","2","180"
"de:08212:51:22:22","de:08212:51:5:5","3",""
"de:08212:51:22:22","de:08212:51:6:6","3",""
"de:08212:51:22:22","de:08212:51:1:1","3",""
"de:08212:51:22:22","de:08212:51:2:2","3",""
"de:08212:51:22:22","de:08212:51:12:12","3",""
"de:08212:51:22:22","de:08212:51:11:11","3",""
"de:08212:51:22:22","de:08212:51:3:3","3",""
"de:08212:51:22:22","de:08212:51:4:4","3",""
"de:08212:51:22:22","de:08212:51:21:21","3",""
"de:08212:51:22:22","de:08212:51:2:24","3",""
"de:08215:8504:1:1","de:08215:8504:1:2","2","60"
"de:08215:8504:1:2","de:08215:8504:1:1","2","60"
"de:08215:8505:1:1","de:08215:8505:1:2","2","60"
"de:08215:8505:1:2","de:08215:8505:1:1","2","60"
"de:08212:3107:1:1","de:08212:3107:1:2","3",""
"de:08212:3107:1:1","de:08212:3107:2:3","2","60"
"de:08212:3107:1:2","de:08212:3107:1:1","3",""
"de:08212:3107:1:2","de:08212:3107:2:3","2","60"
"de:08212:3107:2:3","de:08212:3107:1:1","2","60"
"de:08212:3107:2:3","de:08212:3107:1:2","2","60"
"de:08212:6004:0:1","de:08212:6008:0:3","2","240"
"de:08212:6004:0:1","de:08212:6004:0:2","2","60"
"de:08212:6004:0:1","de:08212:6008:0:4","2","240"
"de:08212:6004:0:2","de:08212:6008:0:3","2","240"
"de:08212:6004:0:2","de:08212:6004:0:1","2","60"
"de:08212:6004:0:2","de:08212:6008:0:4","2","240"
"de:08212:6005:11:11","de:08212:6005:11:12","2","120"
"de:08212:6005:11:11","de:08212:6005:2:2","2","90"
"de:08212:6005:11:11","de:08212:6005:1:1","3",""
"de:08212:6005:11:12","de:08212:6005:11:11","2","120"
"de:08212:6005:11:12","de:08212:6005:2:2","2","90"
"de:08212:6005:11:12","de:08212:6005:1:1","3",""
"de:08212:6010:1:1","de:08212:6010:1:2","2","120"
"de:08212:6010:1:1","de:08212:6010:3:4","2","180"
"de:08212:6010:1:2","de:08212:6010:1:1","2","120"
"de:08212:6010:1:2","de:08212:6010:3:4","2","180"
"de:08215:8306:3:31","de:08215:8306:1:1","2","90"
"de:08215:8306:3:31","de:08215:8019:0:1","2","300"
"de:08215:8306:3:31","de:08215:8019:0:2","2","300"
"de:08212:610:11:12","de:08212:610:11:11","2","60"
"de:08212:610:11:12","de:08212:610:1:1","2","120"
"de:08212:610:11:12","de:08212:610:2:2","2","120"
"de:08212:610:11:11","de:08212:610:11:12","2","60"
"de:08212:610:11:11","de:08212:610:1:1","2","120"
"de:08212:610:11:11","de:08212:610:2:2","2","120"
"de:08212:611:11:11","de:08212:611:2:2","2","180"
"de:08212:611:11:11","de:08212:611:1:1","2","180"
"de:08212:611:11:11","de:08212:611:11:12","2","60"
"de:08212:611:1:1","de:08212:611:2:2","2","150"
"de:08212:611:1:1","de:08212:611:11:11","2","180"
"de:08212:611:1:1","de:08212:611:11:12","2","180"
"de:08212:611:11:12","de:08212:611:2:2","2","180"
"de:08212:611:11:12","de:08212:611:11:11","2","60"
"de:08212:611:11:12","de:08212:611:1:1","2","180"
"de:08237:1050:3:2","de:08237:1050:1:Mast5","2","180"
"de:08237:1050:3:2","de:08237:1050:1:Mast2","2","180"
"de:08237:1050:3:2","de:08237:1050:1:Mast1","2","180"
"de:08237:1431:1:1","de:08237:1431:3","2","120"
"de:08125:3900:2:2","de:08125:3900:1","2","120"
"de:08125:3900:2:2","de:08125:3900:2:1","2","120"
"de:08125:3900:2:2","de:08125:4405:1:1","2","720"
"de:08125:3900:2:1","de:08125:3900:1","2","120"
"de:08125:3900:2:1","de:08125:3900:2:2","2","120"
"de:08125:3900:2:1","de:08125:4405:1:1","2","720"
"de:08125:1700:2:2","de:08125:700","2","960"
"de:08125:1700:2:2","de:08125:1700:2:1","2","120"
"de:08125:1700:2:1","de:08125:700","2","960"
"de:08125:1700:2:1","de:08125:1700:2:2","2","120"
"de:08237:1502:1:2","de:08237:1502:1:1","3",""
"de:08237:1502:1:2","de:08237:1502:2:1","2","120"
"de:08237:1502:1:2","de:08237:1502:2:2","2","120"
"de:08237:1502:1:1","de:08237:1502:1:2","3",""
"de:08237:1502:1:1","de:08237:1502:2:1","2","120"
"de:08237:1502:1:1","de:08237:1502:2:2","2","120"
"de:08237:1201:1:2","de:08237:1201:1:1","2","60"
"de:08237:1201:1:1","de:08237:1201:1:2","2","60"
"de:08237:1002:1:2","de:08237:1002:1:1","2","60"
"de:08237:1002:1:2","de:08237:1002:2:3","2","180"
"de:08237:1002:1:2","de:08237:1002:2:2","2","180"
"de:08237:1002:1:2","de:08237:1002:2:1","2","180"
"de:08237:1002:1:1","de:08237:1002:1:2","2","60"
"de:08237:1002:1:1","de:08237:1002:2:3","2","180"
"de:08237:1002:1:1","de:08237:1002:2:2","2","180"
"de:08237:1002:1:1","de:08237:1002:2:1","2","180"
"de:08215:8108:1:1","de:08215:8108:1:2","2","0"
"de:08215:8108:1:2","de:08215:8108:1:1","2","0"
"de:08215:8109:1:1","de:08215:8109:1:2","2","180"
"de:08215:8109:1:1","de:08215:8122:0:2","2","240"
"de:08215:8109:1:2","de:08215:8109:1:1","2","180"
"de:08215:8109:1:2","de:08215:8122:0:2","2","240"
"de:08212:12:11:11","de:08212:12:2:2","2","150"
"de:08212:12:11:11","de:08212:12:12:12","2","150"
"de:08212:12:11:11","de:08212:12:1:1","2","60"
"de:08212:12:12:12","de:08212:12:2:2","2","60"
"de:08212:12:12:12","de:08212:12:11:11","2","150"
"de:08212:12:12:12","de:08212:12:1:1","2","120"
"de:08212:13:1:1","de:08212:13:2:2","2","120"
"de:08212:16:1:1","de:08212:16:2:2","2","120"
"de:08212:16:1:1","de:08212:16:2:12","2","120"
"de:08212:16:1:1","de:08212:16:1:11","2","60"
"de:08212:16:1:11","de:08212:16:2:2","2","120"
"de:08212:16:1:11","de:08212:16:2:12","2","120"
"de:08212:16:1:11","de:08212:16:1:1","2","60"
"de:08216:1850:2:2","de:08216:1850:1:1","3",""
"de:08216:1850:1:1","de:08216:1850:2:2","3",""
"de:08215:1853:1:1","de:08215:32256:0:1","2","300"
"de:08215:1853:1:1","de:08215:30822:0:1","2","900"
"de:08215:1853:1:1","de:08215:30822:0:2","2","900"
"de:08215:1853:1:1","de:08215:1853:2:2","3",""
"de:08215:1841:1:1","de:08215:1841:2:2","3",""
"de:08216:1843:1:1","de:08216:1843:2:2","3",""
"de:08216:1843:2:2","de:08216:1843:1:1","3",""
"de:08216:1844:4:5","de:08216:1844:6:10","3",""
"de:08216:1844:4:5","de:08216:1844:2:8","3",""
"de:08216:1844:4:5","de:08216:1844:2:7","3",""
"de:08216:1844:4:5","de:08216:1844:2:9","3",""
"de:08216:1844:4:5","de:08216:31821:0:1","3",""
"de:08216:1844:4:5","de:08216:31821:0:2","3",""
"de:08212:7024:11:1","de:08212:7024:11:2","2","0"
"de:08212:7024:11:1","de:08212:7024:11:3","2","0"
"de:08212:7024:11:2","de:08212:7024:11:1","2","0"
"de:08212:7024:11:2","de:08212:7024:11:3","2","0"
"de:08212:7024:11:3","de:08212:7024:11:1","2","0"
"de:08212:7024:11:3","de:08212:7024:11:2","2","0"
"de:08211:1847:4:3","de:08211:1847:4:2","2","180"
"de:08211:1847:3:1","de:08211:1847:2:12","2","120"
"de:08211:1847:3:1","de:08211:1847:2:13","2","120"
"de:08211:1847:3:1","de:08211:1847:2:21","2","120"
"de:08211:1847:3:1","de:08211:1847:2:22","2","120"
"de:08211:1847:3:1","de:08211:1847:2:23","2","120"
"de:08211:1847:3:1","de:08211:1847:2:24","2","120"
"de:08211:1847:3:1","de:08211:1847:2:11","2","120"
"de:08211:1847:3:1","de:08211:1847:2:31","2","120"
"de:08211:1847:4:2","de:08211:1847:4:3","2","180"
"de:08215:1840:2:2","de:08215:1840:1:1","3",""
"de:08215:1840:2:2","de:08215:8011:1:1","3",""
"de:08215:1840:2:2","de:08215:8011:1:2","3",""
"de:08215:1841:2:2","de:08215:1841:1:1","3",""
"de:08212:18:1:5","de:08212:18:1:1","2","120"
"de:08212:18:1:5","de:08212:18:1:2","2","120"
"de:08212:18:1:5","de:08212:18:1:3","2","120"
"de:08212:18:1:5","de:08212:18:1:4","2","120"
"de:08212:18:1:5","de:08212:18:1:6","2","120"
"de:08212:18:1:4","de:08212:18:1:1","2","120"
"de:08212:18:1:4","de:08212:18:1:2","2","120"
