service_id,date,exception_type
"T0+sf#49","20210511","2"
"T0+sf#49","20210512","2"
"T0+sf#49","20210513","2"
"T0+sf#49","20210514","2"
"T0+sf#49","20210517","2"
"T0+sf#49","20210518","2"
"T0+sf#49","20210519","2"
"T0+sf#49","20210520","2"
"T0+sf#49","20210521","2"
"T0+sf#49","20210524","2"
"T0+sf#49","20210525","2"
"T0+sf#49","20210526","2"
"T0+sf#49","20210527","2"
"T0+sf#49","20210528","2"
"T0+sf#49","20210531","2"
"T0+sf#49","20210601","2"
"T0+sf#49","20210602","2"
"T0+sf#49","20210603","2"
"T0+sf#49","20210604","2"
"T0+sf#49","20210607","2"
"T0+sf#49","20210608","2"
"T0+sf#49","20210609","2"
"T0+sf#49","20210610","2"
"T0+sf#49","20210611","2"
"T0+sf#5","20201214","2"
"T0+sf#5","20201215","2"
"T0+sf#5","20201216","2"
"T0+sf#5","20201217","2"
"T0+sf#5","20201218","2"
"T0+sf#5","20201224","2"
"T0+sf#5","20201225","2"
"T0+sf#5","20201231","2"
"T0+sf#5","20210101","2"
"T0+sf#5","20210106","2"
"T0+sf#5","20210118","2"
"T0+sf#5","20210119","2"
"T0+sf#5","20210120","2"
"T0+sf#5","20210121","2"
"T0+sf#5","20210122","2"
"T0+sf#5","20210125","2"
"T0+sf#5","20210126","2"
"T0+sf#5","20210127","2"
"T0+sf#5","20210128","2"
"T0+sf#5","20210129","2"
"T0+sf#5","20210201","2"
"T0+sf#5","20210202","2"
"T0+sf#5","20210203","2"
"T0+sf#5","20210204","2"
"T0+sf#5","20210205","2"
"T0+sf#5","20210208","2"
"T0+sf#5","20210209","2"
"T0+sf#5","20210210","2"
"T0+sf#5","20210211","2"
"T0+sf#5","20210212","2"
"T0+sf#5","20210222","2"
"T0+sf#5","20210223","2"
"T0+sf#5","20210224","2"
"T0+sf#5","20210225","2"
"T0+sf#5","20210226","2"
"T0+sf#5","20210301","2"
"T0+sf#5","20210302","2"
"T0+sf#5","20210303","2"
"T0+sf#5","20210304","2"
"T0+sf#5","20210305","2"
"T0+sf#5","20210308","2"
"T0+sf#5","20210309","2"
"T0+sf#5","20210310","2"
"T0+sf#5","20210311","2"
"T0+sf#5","20210312","2"
"T0+sf#5","20210315","2"
"T0+sf#5","20210316","2"
"T0+sf#5","20210317","2"
"T0+sf#5","20210318","2"
"T0+sf#5","20210319","2"
"T0+sf#5","20210322","2"
"T0+sf#5","20210323","2"
"T0+sf#5","20210324","2"
"T0+sf#5","20210325","2"
"T0+sf#5","20210326","2"
"T0+sf#5","20210329","2"
"T0+sf#5","20210330","2"
"T0+sf#5","20210331","2"
"T0+sf#5","20210402","2"
"T0+sf#5","20210405","2"
"T0+sf#5","20210412","2"
"T0+sf#5","20210413","2"
"T0+sf#5","20210414","2"
"T0+sf#5","20210415","2"
"T0+sf#5","20210416","2"
"T0+sf#5","20210419","2"
"T0+sf#5","20210420","2"
"T0+sf#5","20210421","2"
"T0+sf#5","20210422","2"
"T0+sf#5","20210423","2"
"T0+sf#5","20210426","2"
"T0+sf#5","20210427","2"
"T0+sf#5","20210428","2"
"T0+sf#5","20210429","2"
"T0+sf#5","20210430","2"
"T0+sf#5","20210503","2"
"T0+sf#5","20210504","2"
"T0+sf#5","20210505","2"
"T0+sf#5","20210506","2"
"T0+sf#5","20210507","2"
"T0+sf#5","20210510","2"
"T0+sf#5","20210511","2"
"T0+sf#5","20210512","2"
"T0+sf#5","20210513","2"
"T0+sf#5","20210514","2"
"T0+sf#5","20210517","2"
"T0+sf#5","20210518","2"
"T0+sf#5","20210519","2"
"T0+sf#5","20210520","2"
"T0+sf#5","20210521","2"
"T0+sf#5","20210524","2"
"T0+sf#5","20210603","2"
"T0+sf#5","20210607","2"
"T0+sf#5","20210608","2"
"T0+sf#5","20210609","2"
"T0+sf#5","20210610","2"
"T0+sf#5","20210611","2"
"T0+sf#50","20210201","2"
"T0+sf#50","20210202","2"
"T0+sf#50","20210203","2"
"T0+sf#50","20210204","2"
"T0+sf#50","20210205","2"
"T0+sf#50","20210208","2"
"T0+sf#50","20210209","2"
"T0+sf#50","20210210","2"
"T0+sf#50","20210211","2"
"T0+sf#50","20210212","2"
"T0+sf#50","20210222","2"
"T0+sf#50","20210223","2"
"T0+sf#50","20210224","2"
"T0+sf#50","20210225","2"
"T0+sf#50","20210226","2"
"T0+sf#50","20210301","2"
"T0+sf#50","20210302","2"
"T0+sf#50","20210303","2"
"T0+sf#50","20210304","2"
"T0+sf#50","20210305","2"
"T0+sf#50","20210308","2"
"T0+sf#50","20210309","2"
"T0+sf#50","20210310","2"
"T0+sf#50","20210311","2"
"T0+sf#50","20210312","2"
"T0+sf#50","20210315","2"
"T0+sf#50","20210316","2"
"T0+sf#50","20210317","2"
"T0+sf#50","20210318","2"
"T0+sf#50","20210319","2"
"T0+sf#50","20210322","2"
"T0+sf#50","20210323","2"
"T0+sf#50","20210324","2"
"T0+sf#50","20210325","2"
"T0+sf#50","20210326","2"
"T0+sf#50","20210329","2"
"T0+sf#50","20210330","2"
"T0+sf#50","20210331","2"
"T0+sf#50","20210402","2"
"T0+sf#50","20210405","2"
"T0+sf#50","20210412","2"
"T0+sf#50","20210413","2"
"T0+sf#50","20210414","2"
"T0+sf#50","20210415","2"
"T0+sf#50","20210416","2"
"T0+sf#51","20210510","2"
"T0+sf#51","20210511","2"
"T0+sf#51","20210512","2"
"T0+sf#51","20210513","2"
"T0+sf#51","20210514","2"
"T0+sf#51","20210517","2"
"T0+sf#51","20210518","2"
"T0+sf#51","20210519","2"
"T0+sf#51","20210520","2"
"T0+sf#51","20210521","2"
"T0+sf#51","20210524","2"
"T0+sf#51","20210603","2"
"T0+sf#51","20210607","2"
"T0+sf#51","20210608","2"
"T0+sf#51","20210609","2"
"T0+sf#51","20210610","2"
"T0+sf#51","20210611","2"
"T0+sf#52","20210614","2"
"T0+sf#52","20210615","2"
"T0+sf#52","20210616","2"
"T0+sf#52","20210617","2"
"T0+sf#52","20210618","2"
"T0+sf#52","20210621","2"
"T0+sf#52","20210622","2"
"T0+sf#52","20210623","2"
"T0+sf#52","20210624","2"
"T0+sf#52","20210625","2"
"T0+sf#52","20210628","2"
"T0+sf#52","20210629","2"
"T0+sf#52","20210630","2"
"T0+sf#52","20210701","2"
"T0+sf#52","20210702","2"
"T0+sf#52","20210705","2"
"T0+sf#52","20210706","2"
"T0+sf#52","20210707","2"
"T0+sf#52","20210708","2"
"T0+sf#52","20210709","2"
"T0+sf#52","20210712","2"
"T0+sf#52","20210713","2"
"T0+sf#52","20210714","2"
"T0+sf#52","20210715","2"
"T0+sf#52","20210716","2"
"T0+sf#52","20210719","2"
"T0+sf#52","20210720","2"
"T0+sf#52","20210721","2"
"T0+sf#52","20210722","2"
"T0+sf#52","20210723","2"
"T0+sf#52","20210726","2"
"T0+sf#52","20210727","2"
"T0+sf#52","20210728","2"
"T0+sf#52","20210729","2"
"T0+sf#52","20210730","2"
"T0+sf#52","20210802","2"
"T0+sf#52","20210803","2"
"T0+sf#52","20210804","2"
"T0+sf#52","20210805","2"
"T0+sf#52","20210806","2"
"T0+sf#52","20210809","2"
"T0+sf#52","20210810","2"
"T0+sf#52","20210811","2"
"T0+sf#52","20210812","2"
"T0+sf#52","20210813","2"
"T0+sf#52","20210816","2"
"T0+sf#52","20210817","2"
"T0+sf#52","20210818","2"
"T0+sf#52","20210819","2"
"T0+sf#52","20210820","2"
"T0+sf#52","20210823","2"
"T0+sf#52","20210824","2"
"T0+sf#52","20210825","2"
"T0+sf#52","20210826","2"
"T0+sf#52","20210827","2"
"T0+sf#52","20210830","2"
"T0+sf#52","20210831","2"
"T0+sf#52","20210901","2"
"T0+sf#52","20210902","2"
"T0+sf#52","20210903","2"
"T0+sf#52","20210906","2"
"T0+sf#52","20210907","2"
"T0+sf#52","20210908","2"
"T0+sf#52","20210909","2"
"T0+sf#52","20210910","2"
"T0+sf#52","20210913","2"
"T0+sf#52","20210914","2"
"T0+sf#52","20210915","2"
"T0+sf#52","20210916","2"
"T0+sf#52","20210917","2"
"T0+sf#52","20210920","2"
"T0+sf#52","20210921","2"
"T0+sf#52","20210922","2"
"T0+sf#52","20210923","2"
"T0+sf#52","20210924","2"
"T0+sf#52","20210927","2"
"T0+sf#52","20210928","2"
"T0+sf#52","20210929","2"
"T0+sf#52","20210930","2"
"T0+sf#52","20211001","2"
"T0+sf#52","20211004","2"
"T0+sf#52","20211005","2"
"T0+sf#52","20211006","2"
"T0+sf#52","20211007","2"
"T0+sf#52","20211008","2"
"T0+sf#52","20211011","2"
"T0+sf#52","20211012","2"
"T0+sf#52","20211013","2"
"T0+sf#52","20211014","2"
"T0+sf#52","20211015","2"
"T0+sf#52","20211018","2"
"T0+sf#52","20211019","2"
"T0+sf#52","20211020","2"
"T0+sf#52","20211021","2"
"T0+sf#52","20211022","2"
"T0+sf#52","20211025","2"
"T0+sf#52","20211026","2"
"T0+sf#52","20211027","2"
"T0+sf#52","20211028","2"
"T0+sf#52","20211029","2"
"T0+sf#52","20211101","2"
"T0+sf#52","20211102","2"
"T0+sf#52","20211103","2"
"T0+sf#52","20211104","2"
"T0+sf#52","20211105","2"
"T0+sf#52","20211108","2"
"T0+sf#52","20211109","2"
"T0+sf#52","20211110","2"
"T0+sf#52","20211111","2"
"T0+sf#52","20211112","2"
"T0+sf#52","20211115","2"
"T0+sf#52","20211116","2"
"T0+sf#52","20211117","2"
"T0+sf#52","20211118","2"
"T0+sf#52","20211119","2"
"T0+sf#52","20211122","2"
"T0+sf#52","20211123","2"
"T0+sf#52","20211124","2"
"T0+sf#52","20211125","2"
"T0+sf#52","20211126","2"
"T0+sf#52","20211129","2"
"T0+sf#52","20211130","2"
"T0+sf#52","20211201","2"
"T0+sf#52","20211202","2"
"T0+sf#52","20211203","2"
"T0+sf#52","20211206","2"
"T0+sf#52","20211207","2"
"T0+sf#52","20211208","2"
"T0+sf#52","20211209","2"
"T0+sf#52","20211210","2"
"T0+sf#53","20210719","2"
"T0+sf#53","20210720","2"
"T0+sf#53","20210721","2"
"T0+sf#53","20210722","2"
"T0+sf#53","20210723","2"
"T0+sf#53","20210726","2"
"T0+sf#53","20210727","2"
"T0+sf#53","20210728","2"
"T0+sf#53","20210913","2"
"T0+sf#53","20210914","2"
"T0+sf#53","20210915","2"
"T0+sf#53","20210916","2"
"T0+sf#53","20210917","2"
"T0+sf#53","20210920","2"
"T0+sf#53","20210921","2"
"T0+sf#53","20210922","2"
"T0+sf#53","20210923","2"
"T0+sf#53","20210924","2"
"T0+sf#53","20210927","2"
"T0+sf#53","20210928","2"
"T0+sf#53","20210929","2"
"T0+sf#53","20210930","2"
"T0+sf#53","20211001","2"
"T0+sf#53","20211004","2"
"T0+sf#53","20211005","2"
"T0+sf#53","20211006","2"
"T0+sf#53","20211007","2"
"T0+sf#53","20211008","2"
"T0+sf#53","20211011","2"
"T0+sf#53","20211012","2"
"T0+sf#53","20211013","2"
"T0+sf#53","20211014","2"
"T0+sf#53","20211015","2"
"T0+sf#53","20211018","2"
"T0+sf#53","20211019","2"
"T0+sf#53","20211020","2"
"T0+sf#53","20211021","2"
"T0+sf#53","20211022","2"
"T0+sf#53","20211025","2"
"T0+sf#53","20211026","2"
"T0+sf#53","20211027","2"
"T0+sf#53","20211028","2"
"T0+sf#53","20211029","2"
"T0+sf#53","20211101","2"
"T0+sf#53","20211108","2"
"T0+sf#53","20211109","2"
"T0+sf#53","20211110","2"
"T0+sf#53","20211111","2"
"T0+sf#53","20211112","2"
"T0+sf#53","20211115","2"
"T0+sf#53","20211116","2"
"T0+sf#53","20211117","2"
"T0+sf#53","20211118","2"
"T0+sf#53","20211119","2"
"T0+sf#53","20211122","2"
"T0+sf#53","20211123","2"
"T0+sf#53","20211124","2"
"T0+sf#53","20211125","2"
"T0+sf#53","20211126","2"
"T0+sf#53","20211129","2"
"T0+sf#53","20211130","2"
"T0+sf#53","20211201","2"
"T0+sf#53","20211202","2"
"T0+sf#53","20211203","2"
"T0+sf#53","20211206","2"
"T0+sf#53","20211207","2"
"T0+sf#53","20211208","2"
"T0+sf#53","20211209","2"
"T0+sf#53","20211210","2"
"T0+sf#54","20210701","2"
"T0+sf#54","20210702","2"
"T0+sf#54","20210705","2"
"T0+sf#54","20210706","2"
"T0+sf#54","20210707","2"
"T0+sf#54","20210708","2"
"T0+sf#54","20210709","2"
"T0+sf#54","20210712","2"
"T0+sf#54","20210713","2"
"T0+sf#54","20210714","2"
"T0+sf#54","20210715","2"
"T0+sf#54","20210716","2"
"T0+sf#54","20210719","2"
"T0+sf#54","20210720","2"
"T0+sf#54","20210721","2"
"T0+sf#54","20210722","2"
"T0+sf#54","20210723","2"
"T0+sf#54","20210726","2"
"T0+sf#54","20210727","2"
"T0+sf#54","20210728","2"
"T0+sf#54","20210913","2"
"T0+sf#54","20210914","2"
"T0+sf#54","20210915","2"
"T0+sf#54","20210916","2"
"T0+sf#54","20210917","2"
"T0+sf#54","20210920","2"
"T0+sf#54","20210921","2"
"T0+sf#54","20210922","2"
"T0+sf#54","20210923","2"
"T0+sf#54","20210924","2"
"T0+sf#54","20210927","2"
"T0+sf#54","20210928","2"
"T0+sf#54","20210929","2"
"T0+sf#54","20210930","2"
"T0+sf#54","20211001","2"
"T0+sf#54","20211004","2"
"T0+sf#54","20211005","2"
"T0+sf#54","20211006","2"
"T0+sf#54","20211007","2"
"T0+sf#54","20211008","2"
"T0+sf#54","20211011","2"
"T0+sf#54","20211012","2"
"T0+sf#54","20211013","2"
"T0+sf#54","20211014","2"
"T0+sf#54","20211015","2"
"T0+sf#54","20211018","2"
"T0+sf#54","20211019","2"
"T0+sf#54","20211020","2"
"T0+sf#54","20211021","2"
"T0+sf#54","20211022","2"
"T0+sf#54","20211025","2"
"T0+sf#54","20211026","2"
"T0+sf#54","20211027","2"
"T0+sf#54","20211028","2"
"T0+sf#54","20211029","2"
"T0+sf#54","20211101","2"
"T0+sf#54","20211108","2"
"T0+sf#54","20211109","2"
"T0+sf#54","20211110","2"
"T0+sf#54","20211111","2"
"T0+sf#54","20211112","2"
"T0+sf#54","20211115","2"
"T0+sf#54","20211116","2"
"T0+sf#54","20211117","2"
"T0+sf#54","20211118","2"
"T0+sf#54","20211119","2"
"T0+sf#54","20211122","2"
"T0+sf#54","20211123","2"
"T0+sf#54","20211124","2"
"T0+sf#54","20211125","2"
"T0+sf#54","20211126","2"
"T0+sf#54","20211129","2"
"T0+sf#54","20211130","2"
"T0+sf#54","20211201","2"
"T0+sf#54","20211202","2"
"T0+sf#54","20211203","2"
"T0+sf#54","20211206","2"
"T0+sf#54","20211207","2"
"T0+sf#54","20211208","2"
"T0+sf#54","20211209","2"
"T0+sf#54","20211210","2"
"T0+sf#55","20210614","2"
"T0+sf#55","20210615","2"
"T0+sf#55","20210616","2"
"T0+sf#55","20210617","2"
"T0+sf#55","20210618","2"
"T0+sf#55","20210621","2"
"T0+sf#55","20210622","2"
"T0+sf#55","20210623","2"
"T0+sf#55","20210624","2"
"T0+sf#55","20210625","2"
"T0+sf#55","20210628","2"
"T0+sf#55","20210629","2"
"T0+sf#55","20210630","2"
"T0+sf#55","20210701","2"
"T0+sf#55","20210702","2"
"T0+sf#55","20210705","2"
"T0+sf#55","20210706","2"
"T0+sf#55","20210707","2"
"T0+sf#55","20210708","2"
"T0+sf#55","20210709","2"
"T0+sf#55","20210712","2"
"T0+sf#55","20210713","2"
"T0+sf#55","20210714","2"
"T0+sf#55","20210715","2"
"T0+sf#55","20210716","2"
"T0+sf#55","20210719","2"
"T0+sf#55","20210720","2"
"T0+sf#55","20210721","2"
"T0+sf#55","20210722","2"
"T0+sf#55","20210723","2"
"T0+sf#55","20210726","2"
"T0+sf#55","20210727","2"
"T0+sf#55","20210728","2"
"T0+sf#55","20210729","2"
"T0+sf#55","20210730","2"
"T0+sf#55","20210802","2"
"T0+sf#55","20210803","2"
"T0+sf#55","20210804","2"
"T0+sf#55","20210805","2"
"T0+sf#55","20210806","2"
"T0+sf#55","20210809","2"
"T0+sf#55","20210810","2"
"T0+sf#55","20210811","2"
"T0+sf#55","20210812","2"
"T0+sf#55","20210813","2"
"T0+sf#55","20210816","2"
"T0+sf#55","20210817","2"
"T0+sf#55","20210818","2"
"T0+sf#55","20210819","2"
"T0+sf#55","20210820","2"
"T0+sf#55","20210823","2"
"T0+sf#55","20210824","2"
"T0+sf#55","20210825","2"
"T0+sf#55","20210826","2"
"T0+sf#55","20210827","2"
"T0+sf#55","20210830","2"
"T0+sf#55","20210831","2"
"T0+sf#55","20210901","2"
"T0+sf#55","20210902","2"
"T0+sf#55","20210903","2"
"T0+sf#55","20210906","2"
"T0+sf#55","20210907","2"
"T0+sf#55","20210908","2"
"T0+sf#55","20210909","2"
"T0+sf#55","20210910","2"
"T0+sf#55","20210913","2"
"T0+sf#55","20210914","2"
"T0+sf#55","20210915","2"
"T0+sf#55","20210916","2"
"T0+sf#55","20210917","2"
"T0+sf#55","20210920","2"
"T0+sf#55","20210921","2"
"T0+sf#55","20210922","2"
"T0+sf#55","20210923","2"
"T0+sf#55","20210924","2"
"T0+sf#55","20210927","2"
"T0+sf#55","20210928","2"
"T0+sf#55","20210929","2"
"T0+sf#55","20210930","2"
"T0+sf#55","20211001","2"
"T0+sf#55","20211004","2"
"T0+sf#55","20211005","2"
"T0+sf#55","20211006","2"
"T0+sf#55","20211007","2"
"T0+sf#55","20211008","2"
"T0+sf#55","20211011","2"
"T0+sf#55","20211012","2"
"T0+sf#55","20211013","2"
"T0+sf#55","20211014","2"
"T0+sf#55","20211015","2"
"T0+sf#55","20211018","2"
"T0+sf#55","20211019","2"
"T0+sf#55","20211020","2"
"T0+sf#55","20211021","2"
"T0+sf#55","20211022","2"
"T0+sf#55","20211025","2"
"T0+sf#55","20211026","2"
"T0+sf#55","20211027","2"
"T0+sf#55","20211028","2"
"T0+sf#55","20211029","2"
"T0+sf#55","20211101","2"
"T0+sf#55","20211102","2"
"T0+sf#55","20211103","2"
"T0+sf#55","20211104","2"
"T0+sf#55","20211105","2"
"T0+sf#55","20211108","2"
"T0+sf#55","20211109","2"
"T0+sf#55","20211110","2"
"T0+sf#55","20211111","2"
"T0+sf#55","20211112","2"
"T0+sf#55","20211115","2"
"T0+sf#55","20211116","2"
"T0+sf#55","20211117","2"
"T0+sf#55","20211118","2"
"T0+sf#55","20211119","2"
"T0+sf#55","20211122","2"
"T0+sf#55","20211123","2"
"T0+sf#55","20211124","2"
"T0+sf#55","20211125","2"
"T0+sf#55","20211126","2"
"T0+sf#55","20211129","2"
"T0+sf#55","20211130","2"
"T0+sf#55","20211201","2"
"T0+sf#55","20211202","2"
"T0+sf#55","20211203","2"
"T0+sf#55","20211206","2"
"T0+sf#55","20211207","2"
"T0+sf#55","20211208","2"
"T0+sf#55","20211209","2"
"T0+sf#55","20211210","2"
"T0+sf#56","20210705","2"
"T0+sf#56","20210706","2"
"T0+sf#56","20210707","2"
"T0+sf#56","20210708","2"
"T0+sf#56","20210709","2"
"T0+sf#56","20210712","2"
"T0+sf#56","20210713","2"
"T0+sf#56","20210714","2"
"T0+sf#56","20210715","2"
"T0+sf#56","20210716","2"
"T0+sf#56","20210719","2"
"T0+sf#56","20210720","2"
"T0+sf#56","20210721","2"
"T0+sf#56","20210722","2"
"T0+sf#56","20210723","2"
"T0+sf#56","20210726","2"
"T0+sf#56","20210727","2"
"T0+sf#56","20210728","2"
"T0+sf#56","20210913","2"
"T0+sf#56","20210914","2"
"T0+sf#56","20210915","2"
"T0+sf#56","20210916","2"
"T0+sf#56","20210917","2"
"T0+sf#56","20210920","2"
"T0+sf#56","20210921","2"
"T0+sf#56","20210922","2"
"T0+sf#56","20210923","2"
"T0+sf#56","20210924","2"
"T0+sf#56","20210927","2"
"T0+sf#56","20210928","2"
"T0+sf#56","20210929","2"
"T0+sf#56","20210930","2"
"T0+sf#56","20211001","2"
"T0+sf#56","20211004","2"
"T0+sf#56","20211005","2"
"T0+sf#56","20211006","2"
"T0+sf#56","20211007","2"
"T0+sf#56","20211008","2"
"T0+sf#56","20211011","2"
"T0+sf#56","20211012","2"
"T0+sf#56","20211013","2"
"T0+sf#56","20211014","2"
"T0+sf#56","20211015","2"
"T0+sf#56","20211018","2"
"T0+sf#56","20211019","2"
"T0+sf#56","20211020","2"
"T0+sf#56","20211021","2"
"T0+sf#56","20211022","2"
"T0+sf#56","20211025","2"
"T0+sf#56","20211026","2"
"T0+sf#56","20211027","2"
"T0+sf#56","20211028","2"
"T0+sf#56","20211029","2"
"T0+sf#56","20211101","2"
"T0+sf#57","20210520","2"
"T0+sf#57","20210521","2"
"T0+sf#57","20210524","2"
"T0+sf#57","20210603","2"
"T0+sf#57","20210607","2"
"T0+sf#57","20210608","2"
"T0+sf#57","20210609","2"
"T0+sf#57","20210610","2"
"T0+sf#57","20210611","2"
"T0+sf#58","20201214","2"
"T0+sf#58","20201215","2"
"T0+sf#58","20201216","2"
"T0+sf#58","20201217","2"
"T0+sf#58","20201218","2"
"T0+sf#58","20201224","2"
"T0+sf#58","20201225","2"
"T0+sf#58","20201231","2"
"T0+sf#58","20210101","2"
"T0+sf#58","20210106","2"
"T0+sf#58","20210118","2"
"T0+sf#58","20210119","2"
"T0+sf#58","20210120","2"
"T0+sf#58","20210121","2"
"T0+sf#58","20210122","2"
"T0+sf#58","20210125","2"
"T0+sf#58","20210126","2"
"T0+sf#58","20210127","2"
"T0+sf#58","20210128","2"
"T0+sf#58","20210129","2"
"T0+sf#58","20210201","2"
"T0+sf#58","20210202","2"
"T0+sf#58","20210203","2"
"T0+sf#58","20210204","2"
"T0+sf#58","20210205","2"
"T0+sf#58","20210208","2"
"T0+sf#58","20210209","2"
"T0+sf#58","20210210","2"
"T0+sf#58","20210211","2"
"T0+sf#58","20210212","2"
"T0+sf#58","20210222","2"
"T0+sf#58","20210223","2"
"T0+sf#58","20210224","2"
"T0+sf#58","20210225","2"
"T0+sf#58","20210226","2"
"T0+sf#58","20210301","2"
"T0+sf#58","20210302","2"
"T0+sf#58","20210303","2"
"T0+sf#58","20210304","2"
"T0+sf#58","20210305","2"
"T0+sf#58","20210308","2"
"T0+sf#58","20210309","2"
"T0+sf#58","20210310","2"
"T0+sf#58","20210311","2"
"T0+sf#58","20210312","2"
"T0+sf#59","20201214","2"
"T0+sf#59","20201215","2"
"T0+sf#59","20201216","2"
"T0+sf#59","20201217","2"
"T0+sf#59","20201218","2"
"T0+sf#59","20201224","2"
"T0+sf#59","20201225","2"
"T0+sf#59","20201231","2"
"T0+sf#59","20210101","2"
"T0+sf#59","20210106","2"
"T0+sf#59","20210118","2"
"T0+sf#59","20210119","2"
"T0+sf#59","20210120","2"
"T0+sf#59","20210121","2"
"T0+sf#59","20210122","2"
"T0+sf#59","20210125","2"
"T0+sf#59","20210126","2"
"T0+sf#59","20210127","2"
"T0+sf#59","20210128","2"
"T0+sf#59","20210129","2"
"T0+sf#59","20210201","2"
"T0+sf#59","20210202","2"
"T0+sf#59","20210203","2"
"T0+sf#59","20210204","2"
"T0+sf#59","20210205","2"
"T0+sf#59","20210208","2"
"T0+sf#59","20210209","2"
"T0+sf#59","20210210","2"
"T0+sf#59","20210211","2"
"T0+sf#59","20210212","2"
"T0+sf#59","20210222","2"
"T0+sf#59","20210223","2"
"T0+sf#59","20210224","2"
"T0+sf#59","20210225","2"
"T0+sf#59","20210226","2"
"T0+sf#59","20210301","2"
"T0+sf#59","20210302","2"
"T0+sf#59","20210303","2"
"T0+sf#59","20210304","2"
"T0+sf#59","20210305","2"
"T0+sf#59","20210308","2"
"T0+sf#59","20210309","2"
"T0+sf#59","20210310","2"
"T0+sf#59","20210311","2"
"T0+sf#59","20210312","2"
"T0+sf#59","20210315","2"
"T0+sf#59","20210316","2"
"T0+sf#59","20210317","2"
"T0+sf#59","20210318","2"
"T0+sf#59","20210319","2"
"T0+sf#59","20210322","2"
"T0+sf#59","20210323","2"
"T0+sf#59","20210324","2"
"T0+sf#59","20210325","2"
"T0+sf#59","20210326","2"
"T0+sf#59","20210329","2"
"T0+sf#59","20210330","2"
"T0+sf#59","20210331","2"
"T0+sf#59","20210402","2"
"T0+sf#59","20210405","2"
"T0+sf#59","20210412","2"
"T0+sf#59","20210413","2"
"T0+sf#59","20210414","2"
"T0+sf#59","20210415","2"
"T0+sf#59","20210416","2"
"T0+sf#59","20210419","2"
"T0+sf#59","20210420","2"
"T0+sf#59","20210421","2"
"T0+sf#59","20210422","2"
"T0+sf#59","20210423","2"
"T0+sf#59","20210426","2"
"T0+sf#59","20210427","2"
"T0+sf#59","20210428","2"
"T0+sf#59","20210429","2"
"T0+sf#59","20210430","2"
"T0+sf#59","20210503","2"
"T0+sf#59","20210504","2"
"T0+sf#59","20210505","2"
"T0+sf#59","20210506","2"
"T0+sf#59","20210507","2"
"T0+sf#59","20210510","2"
"T0+sf#59","20210511","2"
"T0+sf#59","20210512","2"
"T0+sf#59","20210513","2"
"T0+sf#59","20210514","2"
"T0+sf#59","20210517","2"
"T0+sf#59","20210518","2"
"T0+sf#59","20210519","2"
"T0+sf#59","20210520","2"
"T0+sf#59","20210521","2"
"T0+sf#59","20210524","2"
"T0+sf#59","20210525","2"
"T0+sf#59","20210526","2"
"T0+sf#59","20210527","2"
"T0+sf#59","20210528","2"
"T0+sf#59","20210531","2"
"T0+sf#59","20210601","2"
"T0+sf#59","20210602","2"
"T0+sf#59","20210603","2"
"T0+sf#59","20210604","2"
"T0+sf#59","20210607","2"
"T0+sf#59","20210608","2"
"T0+sf#59","20210609","2"
"T0+sf#59","20210610","2"
"T0+sf#59","20210611","2"
"T0+sf#6","20210614","2"
"T0+sf#6","20210615","2"
"T0+sf#6","20210616","2"
"T0+sf#6","20210617","2"
"T0+sf#6","20210618","2"
"T0+sf#6","20210621","2"
"T0+sf#6","20210622","2"
"T0+sf#6","20210623","2"
"T0+sf#6","20210624","2"
"T0+sf#6","20210625","2"
"T0+sf#6","20210628","2"
"T0+sf#6","20210629","2"
"T0+sf#6","20210630","2"
"T0+sf#6","20210701","2"
"T0+sf#6","20210702","2"
"T0+sf#6","20210705","2"
"T0+sf#6","20210706","2"
"T0+sf#6","20210707","2"
"T0+sf#6","20210708","2"
"T0+sf#6","20210709","2"
"T0+sf#6","20210712","2"
"T0+sf#6","20210713","2"
"T0+sf#6","20210714","2"
"T0+sf#6","20210715","2"
"T0+sf#6","20210716","2"
"T0+sf#6","20210719","2"
"T0+sf#6","20210720","2"
"T0+sf#6","20210721","2"
"T0+sf#6","20210722","2"
"T0+sf#6","20210723","2"
"T0+sf#6","20210726","2"
"T0+sf#6","20210727","2"
"T0+sf#6","20210728","2"
"T0+sf#6","20210913","2"
"T0+sf#6","20210914","2"
"T0+sf#6","20210915","2"
"T0+sf#6","20210916","2"
"T0+sf#6","20210917","2"
"T0+sf#6","20210920","2"
"T0+sf#6","20210921","2"
"T0+sf#6","20210922","2"
"T0+sf#6","20210923","2"
"T0+sf#6","20210924","2"
"T0+sf#6","20210927","2"
"T0+sf#6","20210928","2"
"T0+sf#6","20210929","2"
"T0+sf#6","20210930","2"
"T0+sf#6","20211001","2"
